title,author,poem
파란 마음의 아름다운 순서마다  여기저기 고움과 메모지,정세일,"파란 마음의 아름다운 순서마다
여기저기 고움과 메모지 안에
가을이 되어 
저녁 산까치의 앞마당과 꿈의 시작은
댓돌이 있는
그림 같은 풍경의 시간에 가고
노래들의 가녀림
견고하게 바람으로 쌓아진
천년의 그림자를 하나둘 만들어 갑니다
그렇게 겨울이 되기 전에
작은 벽돌을 
가슴에 숲속을 기댈 수 있는
한가한 오후의 느낌에도
종달새의 깊은 생각이 있고
하얀 불꽃을 불태워
싸락눈이 되는 실바람들의 저녁 숲
첫눈이 내리는 
이제 따듯한 가슴이 스며들 수 있는
허수아비 하나 있고
하얀 나라로 갈 수 있는 
눈사람이 기차를 가져와
그리움의 시작을 실어 덜컹거리는
짧은 기적을 울리고
고요함의 언덕에서 
다시 마음에 외로움을 안아주고 있습니다
그래서 아름다운 날에요
이슬비 고드름이 처마 끝에 
그 풍경소리를 달아놓고
놀란 가을의 표정이란
때론 아무것도 가진 것이 없는 
단 하나의 갈잎 
마음을 녹아내릴 수 있는
언제나 처음 사랑처럼
혼자 뒤돌아서서 오래 기다림을 알아가는
이제 별빛의 그 잔잔함 안에
자신의 마음으로 
맞서 싸워야 하는 
물결의 폭풍우 속으로
때론 살며시 가야 하는 그 고요함을 꺼내 봅니다"
세상 밖을 흐르는 강,정건우,"일찌감치 이승의 하루 잠을 덜어낸 노인은
아파트 사잇길을 누비고 가는 새벽을 배웅하고 있다
서민아파트 귀퉁이 철제 난간에서
허물어진 아래턱을 양손바닥에 받친 채
자동차 불빛으로 밝아오는 국도를 바라보는 노인
저 넓은 도로가 세상 밖으로 흐르는 강이라 생각한다
신호 바뀔 때마다 출발하는 정지선의 차들
강 건너는 승선표에 도장을 찍은 것이라 생각한다
벌써 몇 달째, 꼬질꼬질한 바지 대님을 다시 고쳐 묶으며
꼭 오리라 믿고 기다리는 내일
감내할 수 있어서 선적해버렸던 젊은 날의 한 짐
그 화물선의 만재 귀항을 갈망하면서
자고 나면 꼭 하루만큼 더 가까이 밀려오는
그 강의 환한 물빛을 기억한다
은 소리 없이 흘러
아파트 사잇길을 휘돌고 가파른 계단을 거슬러올라
잠든 노인의 고단한 베개 밑에 고인다."
입춘,박인걸,"절기의 순서가 있기 전에도
태초부터 봄은 일어섰다.
까치가 나뭇가지 옛둥지를 찾아오고
고로쇠나무는 물을 자아올렸다.
복수초는 아직 눈 속에서 잠들고
강남 간 제비가 봄을 잊고 있어도
밤의 길이는 한 뼘 짧아지고
수은주는 발뒷꿈치를 들고 일어선다.
바다는 눈치 빠르게 길을 열고
숭어는 민물을 찾아 길을 떠났다.
내린천 얼음이 풀리는 날에는
천지에 새 계절이 오리라.
목련은 아직 깊은 잠을 자느냐
매화 향기는 어디에서 맴도느냐
나는 마당으로 달려나가
모퉁이 흙을 호미로 뒤집으리라."
황홀백서,이영지,"저어기
그에게로 
달려라 
하얀 줄로
겨울을 
이겨가며 
늪에는 
들지 마라 
한 자락 
한곳에 들어 
기쁨 들어 
황홀타

눈 줄로 줄줄줄 봄이 황홀타 
이영지

얼음에 햇빛 들다 노랗다 파랗다가 
하얀 눈 눈이 부셔 노랗다 파랗다가 
눈 줄로 꿈이 줄줄줄 봄이 오려 황홀타

 
봄을 줍고 또 황홀타
이영지

햇빛이 늘 비치면 그립다 노오랗다
봄 파도 따라가면 나도 봄 되리라고
마음이 하얀 줄무늬 봄을 줍고 황홀타
햇빛 황홀 
폭포가 내게 온다
얼음 줄 하얀 줄이 
내게 와 흘러들며 황홀타 

햇빛 황홀 
이영지

햇빛을 가슴에 안아 하늘만큼 황홀타
햇빛이 비쳐오면 사랑이 황홀타 
햇빛이 비쳐오면 사랑이 돋아난다
돌돌돌 말아들고 얼음에 뛰어간다
그 햇빛 그 하나로도 닻을 들어 황홀타

봄 알 
이영지
 
봄 알이 
돋아나는 
하얗고 
눈이 부신
봄 앓이 
그 하나로 
긴 동굴 
지나간다
꽃 있을 
어디이든지 
지금 뛰어 
황홀타

 
사랑 즙 
이영지
 
한사코 퍼져간다
어두운 땅에다가 
하얀 등 달아보려
씨줄로 
날줄로도 
모자라 
사랑
즙으로 
고루고루 황홀타

 

햇빛 들어 살려줄 황홀타 
이영지
 
골고루 
하늘
땅의 
들판 길 
사람 핏줄 

얼음에 
햇빛 
모셔 
살려줄 
줄을 잡아
하얀 눈 
눈이 부시다 이어이어 황홀타

 
12월의 겨울 나무
이영지

목이 긴 눈이 높은 나무가 두리두리
두리 번 목이 길고 하얀 털 꽃사슴을
아유유 반가워하는 하얀 눈의 눈 나무

꽃망울 그립다고 숲 바람 그립다고
둘 둘이 꽃을 위해 합창을 하늘하늘
하늘로 올리자마자 하늘나라 눈 나무

하얀 밤 눈 나무가 꽃이랑 수염 달며
총총총 별 나무야 이리와 그대들아
부르는 오늘 밤이라 오손 도손 눈 나무

궁남지 바람
이영지

별빛의 바람으로
꽃 나팔 바람으로
꽃대를 먹이면서
두 팔로 감싸 안아
하늘은 365일의 햇빛으로 달아와

달콤콤 봄이
이영지

사랑의 멜로디가 들려요 토다아악 단모음 동그라미 또그루 또그루르 새싹이 달콤 봄밤 봄 알리느라 달콤콤
아유우 흐음흐음 그렇다 난 봄 사랑
어깨를 들썩이다 제체기 에취에취
봄 손을 번쩍 들어서 이리오라 달콤콤
맨발에 봄을 신고 꽃망울 가슴으로 살며시 다가오며 봄비로 들이밀며 봄 밤 내 시를 쓰게 한 나의 달콤 달콤콤
사랑이 딩굴딩굴 디딩굴 어쩌어엄 이리로 올라오라 날 위해 봄을 주라 이리로 오 아지랑이 아름아름 달콤콤
맨발로 걷게 하는 봄 등불 들게 하는
발바닥 간질리며 까르르 가르르르
웃음보 펼쳐놓느라 풋풋하다 달콤콤
파란 잎 들썩들썩 웃음보 방긋방긋 도톰히 달아들고 바람의 디딤돌로 달디 단 웃음보따리 볼로로옥 달콤콤
보보봄 깃을 세운 샛노란 깃을 세운
두께가 늘어나자 저 푸른 하늘 향해
부풀게 깃을 세우는 난 봄이야 달콤콤

 
팡파레 파앙파앙 버꾸욱 표롱표롱 사르르 눈 감긴다 네 내음 달려오는 나에게 봄이 오느라 난 정말 봄 달콤콤

춘향이의 봄
이영지

춘향이 그네에게 철쭉꽃 들고 오는 
이 도령 봄 향기로 오네요 남자답게
춘향아 안 보이냐며 봄 한나절 웃네요

춘향아 봄이 좋나 사랑이 진달래라
그냐앙 좋아좋아 나도오 좋아좋아
춘향아 봄 치마 자락 팔랑팔랑 웃네요

춘향아 우리 웃자 봄에는 너도 웃고
둘이가 웃어 들어 사랑아 들어오라
춘향아 하늘 푸르름 어화 좋아 좋네요

홍매화의 입술
이영지

까아만 나뭇가지 입술을 달았어요
빠알간 입술로만 말하고 싶어서요
긴 겨울 온 몸 까맣게 얼었어도
그래요

입술을 달았어요 오로지 말하려고
말하고 싶어서요 입술을 열었어요
한 눈을 팔지 않고서 가지 휘게 
그래요

팡파앙
이영지

아 글쎄 말하려고 팡파앙 터졌어요
터지며 입술 열려 입술이 꽃술로요
한 마디 말 할 때마다 잘도잘도 그래요
하나로 되느라고 두울로 되느라고
셋이랑 되느라고 파아앙 파아아앙 
빠알간 입술이 돋아 입술꽃술 그래요
파아란 하늘아래 빠알간 제 입술이
까아만 제 몸 위에 얹히며 꽃술입술
파아란 하늘에서도 입술소리 그래요"
누구에게나 그립도록 생각하는 별빛이 만들어 놓은 하얀 꿈,정세일,"누구에게나 그립도록 생각하는
별빛이 만들어 놓은
하얀 꿈이 소리 없이 닦아오는 
그렇게 가을밤은
아무도 바라보지 않지만
스스로 깊어가는 생각을 다시 정리하고 
종달새의 그리움의 시간이
아무런 생각 없이
돌다리 건너 가까이 오면
고운 햇살의 느낌들이 일어나
한 잎 나뭇잎으로 
귓가에 들려주는 산까치의 고움을 보게 됩니다
그렇게 누구든 마음을 밝혀놓고
그리로 푸름이 오고
보라색의 급한 발걸음이 달려오는
하늘빛의 오월의 마음
아직도 숲이 되지 못한
풀잎들이 그 아픔을 
그렇게 어머니의 강물이 이리로 달려와
빛남의 근원이 되어
노래의 마음을 다릴수 있는
초록색의 다리미에 
파란 하늘의 저편을 넣어 반듯하게 만들어 냅니다
그래서 아름다운 날에요
나뭇잎 하나에 새긴
그 푸른 하늘과 깊은 강물에
스스로 깨닫지 못해
아름다움의 슬픔의 시작은
서로의 꿈을 향해
달려갈 수 있는
두 바퀴에서 은근함으로 네모난 
달빛으로 뗴어낸
헌책을 읽어주는 
고운 햇살의 세모남이 
이슬비 앞마당에
숲을 그림처럼 쌓을 수 있도록 꿈을 정돈합니다
이제 바람과 숲이 있는 곳
노래의 이야기가 
스스로 트랙을 돌아봄에 가까이 오는 곳으로 가면"
버들강아지의 다섯 번째 계절,강효수,"돌아선 계절은 
헝클어져 흩어지는 
미친 갈대 울음 사이로
심장의 서걱거리는 잔설을 밟으며
여미지 못한 옷깃 무표정한
뒷모습의 싸늘한 바람으로 떠나버렸다 

가녀린 나신은
채 보이지 못한 눈물방울 
그렁그렁 매달린 다섯 번째 계절로
멍하니 서 있다 

가고 오는 계절과 계절 사이
아린 계절의 눈물방울은 구름의 씨앗
떠도는 영혼 그 느낌표 하나
연둣빛 몽울진 또 다른 계절의 
고운 생채기를 만들었다"
백세 어머니,문재학,"소산문 재학

험난한 삶의 긴 여정을
용케도 살아오신
금빛 같은 백세 인생

유모차에 의지한 삶이라도
건강을 위해 애쓰시는 모습이
눈물겹도록 감사하다.

정신은 초롱같이 맑아
나누는 정담의 꽃은
살아계시기에
누리는 행복이다.

온갖 세상 풍파에 시달려 쇠잔한 기력에도
변함없는 지극정성의 무한한 자식 사랑은
감읍의 단계를 넘어 가슴에 사무친다.

풀잎에 이슬 같은 여생
기적의 하루하루를
항상 미소가 떠나지 않는 얼굴에
환한 행복의 빛으로 물들여지기를
마음속으로 빌고 또 빌어본다."
<立春 : 입춘>,정웅,",2022 

 24절기의 첫 번째. 대한과 우수 사이에 들며, 양력 2월 4일경. 이때부터 봄이 
시작된다는 뜻임  꽃술, 여기서는 속살을 은유  참새  새가 지저귀는 맑은 소리
 창밖  아직도, 여전히  차가운 눈  아침 해. 아침 볕  매우 길함. 운이 썩 좋음 

형식 오언절구 압운  ,  
평측보     

 봄이 오는 길
.

 

 

설중매, 속살을 감추기로
참새들, 큰일 난 듯 지지배배 조잘댄들
햇살이 다르지 않느냐 입춘대길일지니"
입춘,백원기,"찬바람이 불때마다
펄펄 눈이 내릴 때마다
생각나던 봄이더니
앞장선 전령 절기
드디어 봄이 오나 보다

겨우내 잠자던 봄
눈 비비고 일어나면
집집마다 대길
붓글씨 크게 써 붙이고
임 오시듯 대문 활짝 연다"
입춘,이남일,"문득 남풍이 불더니
얼음장 밑에도 봄은 오더군.

그리움에 지새우던 밤을
애썼다 말 한마디 없이

눈물에 젖던 그 긴 밤을
보고 싶었다 말 한마디 없이

왈칵
분 향내 풍기며 봄은 오더군."
하얀 바람의 문턱에서 바라보는  그 가을의 찻집,정세일,"하얀 바람의 문턱에서 바라보는
그 가을의 찻집 같은
또 하나의 외로움의 시간을 지나
노래의 꿈을 가져오는
노래의 의자에 앉아있는
숲들의 수필을 
따듯한 차 한잔에 넣어 
그림처럼 마셔보고 흠 그 정다움을 알게 하는
눈빛으로 달빛에 
이 빛남의 고요함 안에 들어
이제 나리꽃의 눈가에서 
거울 같은 강물이 되어
별빛의 소중함을 알고
하나의 미련 없이 비워내는 숲속이 되고 있습니다
그리고 이제 가을의 숲속이 되어
샘물이 고임을 사 오는 
이슬비의 작은 일
소소한 생각은 멀리 보내어
어제의 그리움이 
이제 반달의 자전거를 타고 달려옵니다.
민들레 강물 속에 꿈을 그린
담쟁이의 마술은
노을의 마음을 
붉은 잎으로 한 잎 따서 써 내려간
노래의 편지 속에서 
그 가을밤에 들려주는 
귀뚜라미의 긴 밤조차 붉어지게 합니다
그래서 꿈을 마음처럼
살며시 볼 수 있는 이런 날에는
고운 별 하나 기다림이
가는 실을 만들어
개미들의 동굴에 꺼내놓은 
거미줄에게 걸어놓은
노래의 쉼표
가을의 동그라미로 
가로와 세로가 일치되도록
순서를 정교하게 
숨겨진 나무들의 가는 햇살로
초록색의 베틀에 넣어 하나의 숲을 완성합니다"
파문,신형식,"마침내 한 방울,
임종을 눈 앞에 두고
물 위에 떨어지다.

마지막임을 눈치챈듯
모든 것을 던져보는
저 절묘한 호흡.
죽음 앞에선 모두가
저렇게 그리워지나 보다.
그러기에 추락하는 것들은
미련의 꼬리를 치는가 보다.
하늘을 나는 자이브로,
파도치는 왈츠로,
팽그르르, 월남치마 밑의 바람으로
의 그 마지막 춤을 추나보다.

다 버리고 나서야
비로서 세상은 부드럽게 안겨오고
멀어질수록 섬세히 더듬어 가는
저 마지막 손길.
탱고의 강렬한 스타카토로 시작된
그 이별의 프롤로그를
가녀린 떨림으로 녹여내고 있는
투명한 스텝의 마지막.

돌아오기 힘든 길임을 아는듯
조용히 마무리하고 있는
저 식어 가는 스포트라이트."
꽃피다,전숙영,
거울의 날개,오문경,"뜨거운 것들은 날개가 돋아 있어
지구별은 용케도 따뜻했지. 언어가 목숨이라서

궤도를 이탈한 떠돌이별,
붕새는 떠나고 꿀 먹은 멧새들만 분주히 빤짝이고
넌 숨소리도 내지 못하고 활자에 갇혀버렸어

건망증 환자가 잃어버린 것은 
꿈도 보석도 아닌 
흙이 되어버린 였어

오랜 시간, 
넌, 빛의 거울이 되어주었으니까
그대의 감수성은 사고의 단초가 되고, 
향풀이 되고 믿음이 되어  
날개의 방향과 균형을 잡아 주었지

방향을 잃고 추락하는 거울, 
손가락과 주파수만 맞으면 언제 어디서든 
낡은 지구를 포장해서 팔아먹지  
끼리끼리 빙빙 돌려가며 갖고 놀거든

마른 풀잎에도 주파수의 혀가 닿기만 하면 
오대양 육대주 어디든 즉석 포장이 돼
손가락 톡톡, 치며 메 넘어 누에방 다리 지나 
흔들리는 도쿄 포장마차 기웃기웃
뉴욕 신드롬오락실 건너,
파리 까불까르카페로 휘리릭, 굴러가지
 
깨어진 거울에서 피가 흐른다 
지식과 이념으로 응얼진 마알간 백혈구 
한 시절, 사랑과 신뢰를 품었던 장밋빛 적혈구 
독소와 노폐물로 오염된 도그마의 검은 피,
한데 뒤엉켜, 썩는 냄새 진동하고 있다 

닳고 닳아 나도 너도 볼 수 없는 
희부연 거울은 땅에 파묻어야 해
신을 위한 거울도 내려놓고
 
하늘에서 잠자는 언어를 흔들어 깨워 
가슴과 가슴을 에우는 영혼의 피로
혼수의 지구별을 수혈해내야 하거든
 
넌, 태초의 우주 속, 
언어의 자궁으로 돌아가야 해  
하여 몸을 관통한 붉은 선혈로, 
영원히 잠들지 않는 거울로
다시, 태어나야 해 

 

손가락 혁명, 언어의 몰락 중에서.."
